activity_id,opportunity_id,seller_id,activity_type,activity_ts,duration_minutes
ACT0015241,O002530,S033,Email,2025-05-31 10:51:00,0
ACT0015242,O002530,S033,Meeting,2025-06-01 08:57:00,78
ACT0015243,O002530,S033,Call,2025-06-09 14:23:00,12
ACT0015244,O002530,S033,Meeting,2025-05-18 11:52:00,41
ACT0015245,O002531,S008,Meeting,2025-06-23 11:29:00,78
ACT0015246,O002531,S008,Email,2025-06-23 08:01:00,0
ACT0015247,O002531,S008,Demo,2025-05-13 18:31:00,46
ACT0015248,O002531,S008,Call,2025-05-25 13:15:00,44
ACT0015249,O002531,S008,Email,2025-06-02 18:57:00,0
ACT0015250,O002531,S008,Call,2025-06-14 15:26:00,14
ACT0015251,O002532,S023,Call,2025-06-28 18:52:00,30
ACT0015252,O002532,S023,Call,2025-06-28 09:42:00,29
ACT0015253,O002533,S020,Demo,2025-05-06 13:09:00,54
ACT0015254,O002533,S020,Call,2025-04-29 15:29:00,5
ACT0015255,O002533,S020,Call,2025-03-27 10:59:00,40
ACT0015256,O002533,S020,Call,2025-05-17 16:53:00,14
ACT0015257,O002533,S020,Call,2025-05-21 11:35:00,14
ACT0015258,O002533,S020,Call,2025-03-05 18:47:00,15
ACT0015259,O002533,S020,Meeting,2025-05-03 10:20:00,79
ACT0015260,O002534,S038,Call,2024-08-22 08:50:00,30
ACT0015261,O002534,S038,Email,2024-08-22 09:31:00,0
ACT0015262,O002534,S038,Meeting,2024-08-18 09:38:00,47
ACT0015263,O002534,S038,Call,2024-08-26 13:31:00,5
ACT0015264,O002534,S038,Call,2024-08-09 16:45:00,42
ACT0015265,O002534,S038,Email,2024-08-23 17:57:00,0
ACT0015266,O002535,S034,Call,2025-05-22 13:27:00,15
ACT0015267,O002535,S034,Call,2025-06-01 13:07:00,32
ACT0015268,O002535,S034,Email,2025-05-04 15:35:00,0
ACT0015269,O002535,S034,Email,2025-06-16 12:39:00,0
ACT0015270,O002535,S034,Email,2025-06-09 16:25:00,0
ACT0015271,O002535,S034,Call,2025-05-28 17:57:00,37
ACT0015272,O002535,S034,Call,2025-05-05 10:22:00,38
ACT0015273,O002535,S034,Email,2025-06-12 16:14:00,0
ACT0015274,O002535,S034,Email,2025-05-01 08:56:00,0
ACT0015275,O002535,S034,Email,2025-06-11 09:42:00,0
ACT0015276,O002536,S029,Call,2025-05-26 11:58:00,34
ACT0015277,O002536,S029,Meeting,2025-05-30 18:35:00,58
ACT0015278,O002536,S029,Email,2025-05-21 08:31:00,0
ACT0015279,O002536,S029,Demo,2025-05-27 09:02:00,54
ACT0015280,O002536,S029,Call,2025-05-28 14:11:00,12
ACT0015281,O002536,S029,Email,2025-05-29 14:06:00,0
ACT0015282,O002537,S031,Call,2025-05-18 11:06:00,30
ACT0015283,O002537,S031,Demo,2025-06-11 09:36:00,67
ACT0015284,O002537,S031,Email,2025-06-08 15:21:00,0
ACT0015285,O002537,S031,Email,2025-05-29 12:25:00,0
ACT0015286,O002537,S031,Demo,2025-05-18 16:09:00,54
ACT0015287,O002537,S031,Meeting,2025-06-10 17:36:00,71
ACT0015288,O002539,S005,Email,2023-07-30 08:49:00,0
ACT0015289,O002539,S005,Meeting,2023-08-14 15:00:00,52
ACT0015290,O002539,S005,Call,2023-08-18 16:36:00,42
ACT0015291,O002539,S005,Call,2023-08-18 15:22:00,39
ACT0015292,O002539,S005,Email,2023-08-21 11:44:00,0
ACT0015293,O002539,S005,Email,2023-07-26 11:06:00,0
ACT0015294,O002540,S031,Email,2025-03-04 13:46:00,0
ACT0015295,O002540,S031,Demo,2025-05-25 14:21:00,50
ACT0015296,O002540,S031,Email,2025-05-04 14:13:00,0
ACT0015297,O002540,S031,Call,2025-04-29 12:08:00,34
ACT0015298,O002541,S037,Call,2024-03-29 18:19:00,14
ACT0015299,O002541,S037,Demo,2024-03-28 15:51:00,108
ACT0015300,O002541,S037,Email,2024-04-07 12:23:00,0
ACT0015301,O002542,S040,Email,2025-04-08 18:41:00,0
ACT0015302,O002542,S040,Email,2025-04-03 16:17:00,0
ACT0015303,O002542,S040,Email,2025-03-03 11:59:00,0
ACT0015304,O002542,S040,Call,2025-04-22 18:47:00,8
ACT0015305,O002542,S040,Meeting,2025-04-22 14:52:00,66
ACT0015306,O002542,S040,Email,2025-04-21 08:23:00,0
ACT0015307,O002543,S036,Email,2025-05-08 13:41:00,0
ACT0015308,O002543,S036,Call,2025-06-29 09:49:00,38
ACT0015309,O002543,S036,Email,2025-05-26 18:02:00,0
ACT0015310,O002543,S036,Meeting,2025-06-06 14:15:00,52
ACT0015311,O002543,S036,Email,2025-05-13 14:39:00,0
ACT0015312,O002544,S029,Call,2025-06-22 16:08:00,14
ACT0015313,O002544,S029,Call,2025-06-30 18:27:00,23
ACT0015314,O002544,S029,Demo,2025-06-27 10:52:00,90
ACT0015315,O002544,S029,Call,2025-06-15 12:11:00,27
ACT0015316,O002544,S029,Email,2025-06-29 11:46:00,0
ACT0015317,O002544,S029,Call,2025-06-25 13:45:00,17
ACT0015318,O002545,S033,Email,2025-02-25 16:39:00,0
ACT0015319,O002545,S033,Call,2025-02-20 18:49:00,10
ACT0015320,O002545,S033,Email,2025-02-26 11:41:00,0
ACT0015321,O002545,S033,Email,2025-02-27 11:13:00,0
ACT0015322,O002545,S033,Email,2025-02-11 16:41:00,0
ACT0015323,O002546,S008,Call,2024-12-06 15:25:00,41
ACT0015324,O002546,S008,Demo,2024-12-02 17:43:00,79
ACT0015325,O002546,S008,Email,2024-11-10 14:55:00,0
ACT0015326,O002546,S008,Email,2024-11-13 12:43:00,0
ACT0015327,O002546,S008,Email,2024-11-26 15:07:00,0
ACT0015328,O002546,S008,Email,2024-11-18 11:07:00,0
ACT0015329,O002546,S008,Meeting,2024-11-16 08:23:00,30
ACT0015330,O002547,S038,Email,2025-04-14 09:52:00,0
ACT0015331,O002547,S038,Email,2025-04-25 15:26:00,0
ACT0015332,O002547,S038,Call,2025-04-09 16:44:00,12
ACT0015333,O002547,S038,Email,2025-03-27 15:53:00,0
ACT0015334,O002547,S038,Call,2025-04-27 10:20:00,18
ACT0015335,O002547,S038,Meeting,2025-05-02 10:00:00,69
ACT0015336,O002547,S038,Meeting,2025-04-10 12:35:00,53
ACT0015337,O002547,S038,Email,2025-03-24 09:23:00,0
ACT0015338,O002548,S024,Demo,2025-01-23 12:30:00,54
ACT0015339,O002548,S024,Call,2025-02-06 11:48:00,36
ACT0015340,O002548,S024,Call,2025-01-23 16:09:00,36
ACT0015341,O002548,S024,Demo,2025-02-08 17:57:00,78
ACT0015342,O002548,S024,Call,2023-12-20 17:09:00,44
ACT0015343,O002548,S024,Email,2025-02-10 12:47:00,0
ACT0015344,O002548,S024,Email,2025-02-16 17:42:00,0
ACT0015345,O002549,S006,Demo,2023-05-16 16:59:00,47
ACT0015346,O002550,S039,Demo,2025-01-14 17:42:00,94
ACT0015347,O002550,S039,Email,2025-01-02 18:23:00,0
ACT0015348,O002550,S039,Email,2025-01-06 09:59:00,0
ACT0015349,O002550,S039,Email,2025-01-14 18:05:00,0
ACT0015350,O002550,S039,Demo,2025-01-04 09:39:00,53
ACT0015351,O002551,S019,Email,2025-05-28 10:25:00,0
ACT0015352,O002551,S019,Call,2025-05-03 14:44:00,25
ACT0015353,O002551,S019,Email,2025-05-09 13:25:00,0
ACT0015354,O002551,S019,Meeting,2025-03-30 08:12:00,76
ACT0015355,O002551,S019,Call,2025-05-25 14:01:00,11
ACT0015356,O002552,S023,Email,2024-04-26 10:07:00,0
ACT0015357,O002552,S023,Meeting,2024-04-10 13:46:00,73
ACT0015358,O002552,S023,Call,2024-05-08 08:33:00,11
ACT0015359,O002552,S023,Call,2024-04-08 15:33:00,18
ACT0015360,O002552,S023,Email,2024-04-16 09:29:00,0
ACT0015361,O002552,S023,Call,2024-04-12 16:00:00,31
ACT0015362,O002552,S023,Email,2024-04-30 16:04:00,0
ACT0015363,O002552,S023,Call,2024-04-17 13:25:00,13
ACT0015364,O002552,S023,Call,2024-04-15 10:22:00,24
ACT0015365,O002553,S023,Demo,2024-11-15 10:31:00,48
ACT0015366,O002553,S023,Call,2024-11-19 11:56:00,27
ACT0015367,O002553,S023,Email,2024-12-07 08:04:00,0
ACT0015368,O002554,S011,Email,2025-06-27 08:17:00,0
ACT0015369,O002554,S011,Email,2025-06-24 11:59:00,0
ACT0015370,O002554,S011,Call,2025-06-30 16:22:00,27
ACT0015371,O002554,S011,Email,2025-06-25 14:38:00,0
ACT0015372,O002554,S011,Meeting,2025-06-22 08:50:00,41
ACT0015373,O002555,S025,Call,2025-04-09 14:17:00,32
ACT0015374,O002555,S025,Meeting,2025-04-18 14:38:00,42
ACT0015375,O002555,S025,Call,2025-04-22 16:44:00,11
ACT0015376,O002555,S025,Email,2025-05-01 13:43:00,0
ACT0015377,O002555,S025,Call,2025-05-11 16:11:00,23
ACT0015378,O002555,S025,Email,2025-05-22 11:25:00,0
ACT0015379,O002555,S025,Email,2025-05-19 13:56:00,0
ACT0015380,O002555,S025,Meeting,2025-04-19 15:03:00,60
ACT0015381,O002555,S025,Call,2025-04-15 12:10:00,16
ACT0015382,O002556,S037,Email,2024-02-13 13:21:00,0
ACT0015383,O002556,S037,Email,2024-01-11 12:41:00,0
ACT0015384,O002556,S037,Call,2024-02-05 09:39:00,13
ACT0015385,O002556,S037,Email,2024-01-03 14:38:00,0
ACT0015386,O002556,S037,Email,2024-01-21 17:14:00,0
ACT0015387,O002556,S037,Email,2023-12-20 16:25:00,0
ACT0015388,O002557,S013,Email,2024-08-16 09:23:00,0
ACT0015389,O002557,S013,Call,2024-08-17 16:38:00,6
ACT0015390,O002557,S013,Email,2024-08-04 09:09:00,0
ACT0015391,O002558,S020,Email,2025-03-17 13:59:00,0
ACT0015392,O002558,S020,Email,2025-03-24 10:33:00,0
ACT0015393,O002558,S020,Meeting,2025-03-08 12:34:00,49
ACT0015394,O002558,S020,Meeting,2025-03-11 18:24:00,86
ACT0015395,O002558,S020,Call,2025-03-17 11:17:00,9
ACT0015396,O002559,S004,Call,2024-06-15 17:25:00,15
ACT0015397,O002559,S004,Email,2024-06-19 15:00:00,0
ACT0015398,O002559,S004,Email,2024-06-17 08:39:00,0
ACT0015399,O002559,S004,Email,2024-06-11 10:40:00,0
ACT0015400,O002559,S004,Email,2024-06-11 13:48:00,0
ACT0015401,O002559,S004,Email,2024-06-16 08:19:00,0
ACT0015402,O002559,S004,Email,2024-06-18 09:10:00,0
ACT0015403,O002559,S004,Email,2024-06-12 08:46:00,0
ACT0015404,O002560,S019,Email,2024-09-11 09:30:00,0
ACT0015405,O002560,S019,Meeting,2024-09-04 12:39:00,89
ACT0015406,O002560,S019,Call,2024-09-28 13:40:00,16
ACT0015407,O002560,S019,Email,2024-09-08 09:53:00,0
ACT0015408,O002560,S019,Call,2024-09-08 16:23:00,29
ACT0015409,O002560,S019,Meeting,2024-09-02 08:15:00,64
ACT0015410,O002560,S019,Call,2024-10-03 10:20:00,25
ACT0015411,O002560,S019,Meeting,2024-09-26 13:16:00,39
ACT0015412,O002560,S019,Email,2024-09-17 14:44:00,0
ACT0015413,O002560,S019,Call,2024-09-12 12:25:00,29
ACT0015414,O002561,S038,Call,2023-03-09 15:57:00,14
ACT0015415,O002561,S038,Meeting,2023-03-18 13:13:00,38
ACT0015416,O002561,S038,Meeting,2023-03-26 15:44:00,36
ACT0015417,O002561,S038,Call,2023-02-07 17:00:00,8
ACT0015418,O002562,S033,Email,2025-06-07 11:48:00,0
ACT0015419,O002562,S033,Demo,2025-06-10 17:59:00,112
ACT0015420,O002562,S033,Call,2025-06-06 08:40:00,28
ACT0015421,O002563,S022,Email,2023-10-16 16:35:00,0
ACT0015422,O002563,S022,Email,2023-11-06 13:42:00,0
ACT0015423,O002563,S022,Call,2023-11-01 11:35:00,29
ACT0015424,O002563,S022,Email,2023-10-28 09:41:00,0
ACT0015425,O002563,S022,Email,2023-10-31 17:41:00,0
ACT0015426,O002564,S034,Meeting,2024-04-20 08:52:00,66
ACT0015427,O002564,S034,Call,2024-04-29 13:46:00,29
ACT0015428,O002564,S034,Demo,2024-05-09 11:06:00,84
ACT0015429,O002564,S034,Email,2024-04-28 12:48:00,0
ACT0015430,O002564,S034,Email,2024-04-23 13:22:00,0
ACT0015431,O002564,S034,Demo,2024-05-05 09:16:00,87
ACT0015432,O002564,S034,Email,2024-05-06 09:15:00,0
ACT0015433,O002565,S012,Call,2025-06-30 10:51:00,21
ACT0015434,O002565,S012,Call,2025-06-29 17:40:00,21
ACT0015435,O002565,S012,Meeting,2025-06-27 13:13:00,64
ACT0015436,O002566,S033,Email,2023-08-18 11:04:00,0
ACT0015437,O002566,S033,Demo,2023-08-26 08:35:00,115
ACT0015438,O002566,S033,Call,2023-08-25 16:55:00,33
ACT0015439,O002566,S033,Call,2023-09-01 16:58:00,10
ACT0015440,O002566,S033,Email,2023-08-20 16:43:00,0
ACT0015441,O002566,S033,Call,2023-08-20 15:27:00,28
ACT0015442,O002566,S033,Meeting,2023-09-06 13:59:00,82
ACT0015443,O002566,S033,Email,2023-08-24 16:24:00,0
ACT0015444,O002567,S012,Call,2025-03-19 11:51:00,18
ACT0015445,O002567,S012,Call,2025-02-22 14:06:00,20
ACT0015446,O002567,S012,Email,2025-03-05 16:07:00,0
ACT0015447,O002567,S012,Call,2025-02-26 08:00:00,20
ACT0015448,O002567,S012,Meeting,2025-02-20 09:14:00,39
ACT0015449,O002567,S012,Email,2025-02-14 13:52:00,0
ACT0015450,O002567,S012,Meeting,2025-02-27 11:27:00,57
ACT0015451,O002567,S012,Email,2025-02-12 16:03:00,0
ACT0015452,O002567,S012,Meeting,2025-02-20 13:11:00,84
ACT0015453,O002567,S012,Call,2025-03-16 09:46:00,25
ACT0015454,O002568,S008,Email,2024-03-06 10:12:00,0
ACT0015455,O002568,S008,Email,2024-04-03 16:22:00,0
ACT0015456,O002568,S008,Call,2024-03-07 15:16:00,10
ACT0015457,O002568,S008,Meeting,2024-03-19 15:36:00,41
ACT0015458,O002569,S026,Demo,2025-06-29 15:40:00,48
ACT0015459,O002569,S026,Meeting,2025-06-24 10:17:00,44
ACT0015460,O002570,S036,Demo,2023-11-22 17:28:00,90
ACT0015461,O002570,S036,Email,2023-11-06 10:32:00,0
ACT0015462,O002570,S036,Call,2023-11-05 13:04:00,30
ACT0015463,O002570,S036,Call,2023-11-18 18:59:00,8
ACT0015464,O002571,S037,Call,2023-11-10 15:46:00,12
ACT0015465,O002571,S037,Email,2023-10-31 13:10:00,0
ACT0015466,O002571,S037,Email,2023-12-14 15:15:00,0
ACT0015467,O002571,S037,Email,2023-11-03 14:46:00,0
ACT0015468,O002571,S037,Demo,2023-11-16 18:49:00,115
ACT0015469,O002571,S037,Call,2023-09-06 18:08:00,25
ACT0015470,O002572,S029,Call,2024-04-06 08:48:00,22
ACT0015471,O002572,S029,Call,2024-03-22 14:08:00,5
ACT0015472,O002572,S029,Call,2024-03-22 11:52:00,12
ACT0015473,O002572,S029,Meeting,2024-04-01 11:07:00,74
ACT0015474,O002572,S029,Email,2024-03-21 16:51:00,0
ACT0015475,O002573,S017,Meeting,2025-03-16 18:04:00,83
ACT0015476,O002573,S017,Email,2025-03-04 17:59:00,0
ACT0015477,O002574,S040,Email,2023-09-09 14:28:00,0
ACT0015478,O002574,S040,Call,2023-08-27 11:21:00,23
ACT0015479,O002575,S003,Call,2024-02-05 14:30:00,30
ACT0015480,O002575,S003,Email,2024-04-25 17:01:00,0
ACT0015481,O002575,S003,Email,2024-02-19 18:24:00,0
ACT0015482,O002575,S003,Demo,2024-03-28 11:57:00,98
ACT0015483,O002575,S003,Email,2023-11-24 10:58:00,0
ACT0015484,O002575,S003,Meeting,2023-12-04 15:43:00,60
ACT0015485,O002575,S003,Meeting,2024-02-14 11:00:00,64
ACT0015486,O002575,S003,Email,2023-11-25 14:25:00,0
ACT0015487,O002576,S037,Call,2025-01-15 13:01:00,35
ACT0015488,O002576,S037,Call,2025-01-26 15:50:00,16
ACT0015489,O002576,S037,Email,2024-12-30 10:06:00,0
ACT0015490,O002576,S037,Call,2025-01-26 14:18:00,27
ACT0015491,O002576,S037,Email,2025-01-21 08:39:00,0
ACT0015492,O002576,S037,Call,2025-01-26 08:23:00,31
ACT0015493,O002576,S037,Email,2025-01-23 14:20:00,0
ACT0015494,O002576,S037,Call,2024-12-29 14:32:00,6
ACT0015495,O002576,S037,Email,2025-01-02 18:13:00,0
ACT0015496,O002577,S039,Email,2023-09-02 09:19:00,0
ACT0015497,O002577,S039,Demo,2023-09-11 18:34:00,57
ACT0015498,O002577,S039,Meeting,2023-09-13 13:52:00,64
ACT0015499,O002577,S039,Call,2023-10-06 10:59:00,6
ACT0015500,O002577,S039,Call,2023-09-10 18:34:00,20
ACT0015501,O002577,S039,Email,2023-09-19 14:52:00,0
ACT0015502,O002577,S039,Email,2023-09-01 09:30:00,0
ACT0015503,O002578,S019,Demo,2025-06-21 18:53:00,107
ACT0015504,O002578,S019,Email,2025-06-15 17:28:00,0
ACT0015505,O002578,S019,Call,2025-06-13 09:13:00,25
ACT0015506,O002579,S013,Email,2024-04-17 14:51:00,0
ACT0015507,O002579,S013,Email,2024-04-15 15:54:00,0
ACT0015508,O002579,S013,Call,2024-04-14 17:53:00,30
ACT0015509,O002579,S013,Call,2024-03-26 18:02:00,38
ACT0015510,O002580,S019,Meeting,2025-06-06 09:08:00,56
ACT0015511,O002580,S019,Call,2025-05-18 16:13:00,38
ACT0015512,O002580,S019,Email,2025-06-28 16:02:00,0
ACT0015513,O002580,S019,Meeting,2025-05-31 15:31:00,74
ACT0015514,O002580,S019,Call,2025-05-17 14:36:00,18
ACT0015515,O002580,S019,Call,2025-05-15 11:04:00,30
ACT0015516,O002581,S023,Email,2024-10-04 18:06:00,0
ACT0015517,O002581,S023,Call,2024-09-07 15:21:00,35
ACT0015518,O002582,S038,Meeting,2024-01-26 13:36:00,30
ACT0015519,O002582,S038,Call,2024-04-08 16:12:00,26
ACT0015520,O002582,S038,Email,2024-01-12 11:07:00,0
ACT0015521,O002582,S038,Call,2024-01-02 08:13:00,25
ACT0015522,O002582,S038,Demo,2024-04-06 18:44:00,110
ACT0015523,O002582,S038,Call,2024-04-08 17:31:00,15
ACT0015524,O002582,S038,Email,2024-02-14 08:16:00,0
ACT0015525,O002582,S038,Email,2024-03-31 17:40:00,0
ACT0015526,O002583,S039,Call,2024-05-15 12:40:00,12
ACT0015527,O002583,S039,Demo,2024-05-13 12:05:00,63
ACT0015528,O002583,S039,Call,2024-05-16 18:48:00,19
ACT0015529,O002583,S039,Email,2024-05-10 11:49:00,0
ACT0015530,O002583,S039,Email,2024-05-17 08:06:00,0
ACT0015531,O002584,S016,Email,2023-08-07 16:51:00,0
ACT0015532,O002584,S016,Call,2023-07-15 09:43:00,31
ACT0015533,O002584,S016,Email,2023-06-27 10:35:00,0
ACT0015534,O002584,S016,Call,2023-08-01 13:14:00,41
ACT0015535,O002584,S016,Demo,2023-07-13 11:21:00,77
ACT0015536,O002584,S016,Demo,2023-07-26 10:02:00,71
ACT0015537,O002585,S027,Meeting,2025-04-12 11:31:00,80
ACT0015538,O002585,S027,Email,2025-04-22 08:00:00,0
ACT0015539,O002585,S027,Demo,2025-04-06 12:16:00,68
ACT0015540,O002585,S027,Demo,2025-04-28 15:16:00,54
ACT0015541,O002585,S027,Demo,2025-04-21 09:32:00,116
ACT0015542,O002585,S027,Call,2025-04-16 17:23:00,20
ACT0015543,O002585,S027,Call,2025-04-26 14:57:00,7
ACT0015544,O002585,S027,Demo,2025-04-06 15:27:00,60
ACT0015545,O002586,S019,Meeting,2024-08-12 13:01:00,52
ACT0015546,O002586,S019,Email,2024-06-21 11:51:00,0
ACT0015547,O002586,S019,Email,2024-06-14 17:33:00,0
ACT0015548,O002586,S019,Email,2024-06-05 18:00:00,0
ACT0015549,O002587,S005,Email,2024-08-11 18:20:00,0
ACT0015550,O002587,S005,Email,2024-07-13 08:29:00,0
ACT0015551,O002587,S005,Call,2024-08-18 12:39:00,37
ACT0015552,O002587,S005,Email,2024-08-25 08:13:00,0
ACT0015553,O002587,S005,Email,2024-07-15 11:21:00,0
ACT0015554,O002587,S005,Email,2024-09-07 17:58:00,0
ACT0015555,O002587,S005,Email,2024-07-04 18:34:00,0
ACT0015556,O002588,S026,Email,2025-05-03 14:52:00,0
ACT0015557,O002588,S026,Email,2025-04-28 12:34:00,0
ACT0015558,O002588,S026,Email,2025-05-05 12:01:00,0
ACT0015559,O002588,S026,Meeting,2025-05-02 14:32:00,35
ACT0015560,O002588,S026,Demo,2025-05-03 11:30:00,50
ACT0015561,O002588,S026,Email,2025-05-04 16:24:00,0
ACT0015562,O002588,S026,Call,2025-05-04 17:31:00,29
ACT0015563,O002588,S026,Call,2025-05-07 12:59:00,28
ACT0015564,O002589,S026,Meeting,2024-12-10 14:57:00,49
ACT0015565,O002589,S026,Call,2024-12-05 18:37:00,12
ACT0015566,O002589,S026,Call,2024-12-01 08:32:00,23
ACT0015567,O002589,S026,Email,2024-12-07 14:07:00,0
ACT0015568,O002590,S006,Call,2025-06-19 16:18:00,40
ACT0015569,O002590,S006,Email,2025-05-30 15:02:00,0
ACT0015570,O002590,S006,Email,2025-06-05 18:00:00,0
ACT0015571,O002591,S027,Email,2024-06-17 18:38:00,0
ACT0015572,O002591,S027,Email,2024-07-02 15:43:00,0
ACT0015573,O002591,S027,Call,2024-06-27 17:52:00,28
ACT0015574,O002591,S027,Meeting,2022-08-21 12:11:00,74
ACT0015575,O002591,S027,Demo,2024-06-21 18:36:00,100
ACT0015576,O002591,S027,Meeting,2024-06-24 09:34:00,77
ACT0015577,O002592,S022,Demo,2025-04-24 17:28:00,96
ACT0015578,O002592,S022,Call,2025-03-30 18:31:00,31
ACT0015579,O002592,S022,Email,2025-05-01 09:16:00,0
ACT0015580,O002592,S022,Email,2025-05-18 12:39:00,0
ACT0015581,O002592,S022,Email,2025-04-29 13:50:00,0
ACT0015582,O002592,S022,Demo,2025-05-07 09:22:00,67
ACT0015583,O002592,S022,Meeting,2025-05-10 09:06:00,53
ACT0015584,O002593,S039,Call,2025-05-27 18:36:00,30
ACT0015585,O002593,S039,Email,2025-05-23 16:24:00,0
ACT0015586,O002593,S039,Demo,2025-05-25 08:34:00,112
ACT0015587,O002593,S039,Email,2025-05-31 11:40:00,0
ACT0015588,O002593,S039,Email,2025-05-29 11:09:00,0
ACT0015589,O002593,S039,Email,2025-06-03 17:43:00,0
ACT0015590,O002594,S039,Call,2023-07-31 11:30:00,10
ACT0015591,O002594,S039,Call,2023-08-02 18:01:00,11
ACT0015592,O002594,S039,Email,2023-07-23 09:39:00,0
ACT0015593,O002594,S039,Call,2023-07-22 16:02:00,36
ACT0015594,O002594,S039,Email,2023-07-24 17:40:00,0
ACT0015595,O002594,S039,Email,2023-08-15 09:52:00,0
ACT0015596,O002595,S025,Call,2025-06-02 10:11:00,15
ACT0015597,O002595,S025,Call,2025-06-13 09:53:00,8
ACT0015598,O002595,S025,Email,2025-05-29 15:16:00,0
ACT0015599,O002595,S025,Call,2025-06-16 11:19:00,16
ACT0015600,O002595,S025,Email,2025-06-05 10:51:00,0
ACT0015601,O002595,S025,Meeting,2025-05-29 13:46:00,42
ACT0015602,O002595,S025,Email,2025-06-13 12:37:00,0
ACT0015603,O002596,S018,Call,2025-04-01 08:38:00,41
ACT0015604,O002596,S018,Email,2025-03-25 18:38:00,0
ACT0015605,O002596,S018,Call,2025-03-25 14:21:00,25
ACT0015606,O002597,S027,Email,2024-11-12 09:47:00,0
ACT0015607,O002597,S027,Demo,2024-11-10 11:56:00,54
ACT0015608,O002597,S027,Call,2024-10-24 18:12:00,41
ACT0015609,O002598,S027,Demo,2025-02-14 08:22:00,89
ACT0015610,O002598,S027,Email,2025-02-11 10:27:00,0
ACT0015611,O002598,S027,Call,2025-02-18 12:03:00,37
ACT0015612,O002598,S027,Call,2025-02-12 17:53:00,10
ACT0015613,O002598,S027,Call,2025-02-17 09:49:00,21
ACT0015614,O002598,S027,Meeting,2025-02-22 09:01:00,33
ACT0015615,O002598,S027,Email,2025-02-23 12:25:00,0
ACT0015616,O002598,S027,Call,2025-02-23 09:39:00,36
ACT0015617,O002598,S027,Call,2025-02-23 10:58:00,42
ACT0015618,O002599,S021,Meeting,2023-02-23 09:04:00,40
ACT0015619,O002599,S021,Call,2023-04-08 17:00:00,36
ACT0015620,O002599,S021,Call,2023-03-06 15:30:00,24
ACT0015621,O002599,S021,Email,2020-11-08 16:04:00,0
ACT0015622,O002600,S023,Call,2024-11-02 12:14:00,28
ACT0015623,O002600,S023,Call,2024-11-09 16:19:00,41
ACT0015624,O002600,S023,Call,2024-11-12 14:41:00,15
ACT0015625,O002600,S023,Demo,2024-12-02 13:24:00,62
ACT0015626,O002600,S023,Email,2024-11-15 17:59:00,0
ACT0015627,O002600,S023,Email,2024-11-18 09:38:00,0
ACT0015628,O002600,S023,Call,2024-11-02 13:27:00,12
ACT0015629,O002600,S023,Meeting,2024-12-10 16:08:00,58
ACT0015630,O002600,S023,Email,2024-12-16 13:56:00,0
ACT0015631,O002601,S027,Email,2023-05-13 12:31:00,0
ACT0015632,O002601,S027,Email,2023-08-28 08:42:00,0
ACT0015633,O002601,S027,Email,2023-07-07 15:19:00,0
ACT0015634,O002601,S027,Call,2023-06-13 17:43:00,10
ACT0015635,O002601,S027,Call,2023-07-28 15:53:00,24
ACT0015636,O002601,S027,Call,2023-10-15 18:55:00,11
ACT0015637,O002601,S027,Email,2023-09-05 14:42:00,0
ACT0015638,O002601,S027,Email,2023-05-27 13:25:00,0
ACT0015639,O002602,S001,Demo,2025-06-17 13:28:00,72
ACT0015640,O002602,S001,Meeting,2025-06-29 10:00:00,72
ACT0015641,O002602,S001,Email,2025-06-17 12:46:00,0
ACT0015642,O002602,S001,Meeting,2025-06-26 08:22:00,55
ACT0015643,O002602,S001,Meeting,2025-06-23 16:27:00,77
ACT0015644,O002603,S023,Demo,2025-03-09 18:50:00,98
ACT0015645,O002603,S023,Call,2025-03-02 17:03:00,18
ACT0015646,O002603,S023,Demo,2025-03-24 10:38:00,88
ACT0015647,O002603,S023,Call,2025-03-30 16:59:00,30
ACT0015648,O002603,S023,Email,2025-03-30 13:23:00,0
ACT0015649,O002603,S023,Email,2025-03-14 16:41:00,0
ACT0015650,O002603,S023,Email,2025-03-12 17:57:00,0
ACT0015651,O002603,S023,Call,2025-03-09 16:45:00,15
ACT0015652,O002604,S024,Demo,2024-10-03 15:14:00,53
ACT0015653,O002604,S024,Email,2024-10-01 17:32:00,0
ACT0015654,O002605,S040,Meeting,2024-10-29 13:58:00,80
ACT0015655,O002605,S040,Call,2024-11-10 13:02:00,42
ACT0015656,O002605,S040,Demo,2024-10-31 13:04:00,68
ACT0015657,O002605,S040,Call,2024-09-13 08:56:00,41
ACT0015658,O002605,S040,Email,2024-11-05 08:59:00,0
ACT0015659,O002605,S040,Demo,2024-09-17 17:25:00,54
ACT0015660,O002606,S007,Demo,2023-04-26 10:29:00,58
ACT0015661,O002606,S007,Meeting,2023-04-04 14:18:00,74
ACT0015662,O002606,S007,Call,2023-04-29 16:30:00,31
ACT0015663,O002606,S007,Call,2023-03-29 15:10:00,34
ACT0015664,O002607,S030,Email,2024-10-24 15:33:00,0
ACT0015665,O002607,S030,Email,2024-11-13 15:31:00,0
ACT0015666,O002607,S030,Email,2024-11-18 14:10:00,0
ACT0015667,O002607,S030,Email,2024-10-23 17:05:00,0
ACT0015668,O002607,S030,Email,2024-11-18 16:02:00,0
ACT0015669,O002607,S030,Demo,2024-11-17 10:56:00,113
ACT0015670,O002608,S023,Email,2024-06-26 15:49:00,0
ACT0015671,O002608,S023,Email,2024-04-30 11:25:00,0
